Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MeanWorkingHours,WorkDays,OverTimeFrequency
34,No,Travel_Rarely,Sales,28,3,Life Sciences,2421,Female,2,Research Scientist,Married,176500,1.0,19,1,15.0,6,15,4,13,1,3,2.0,4.0,4.0,7.9967980009298,239,0.48535564853556484
60,No,Travel_Rarely,Sales,17,4,Medical,2422,Male,1,Manager,Divorced,40250,3.0,13,1,19.0,5,1,0,0,2,3,3.0,4.0,4.0,6.19178280651341,232,0.0
33,No,Travel_Rarely,Sales,3,3,Life Sciences,2423,Male,3,Manager,Married,97250,1.0,11,0,14.0,0,14,2,13,3,3,2.0,2.0,3.0,7.78063557384545,243,0.23045267489711935
37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,2424,Male,1,Laboratory Technician,Divorced,119040,1.0,12,1,6.0,4,6,1,3,3,3,3.0,4.0,2.0,6.484710351377018,234,0.0
34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,2425,Male,1,Healthcare Representative,Married,21770,1.0,13,0,10.0,5,10,8,7,3,3,2.0,4.0,3.0,7.116946721311475,244,0.0
23,Yes,Travel_Rarely,Research & Development,12,2,Medical,2426,Male,2,Research Scientist,Divorced,75250,1.0,14,2,3.0,2,3,0,2,3,3,3.0,4.0,3.0,9.21426044634378,234,1.0
44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,2427,Male,1,Research Scientist,Married,48340,1.0,14,0,9.0,1,8,6,7,4,3,3.0,4.0,3.0,8.474362947658403,242,0.9421487603305785
35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,2428,Male,3,Sales Executive,Single,20420,0.0,16,0,6.0,2,5,1,4,3,3,1.0,4.0,4.0,8.168764124293785,236,0.711864406779661
43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,2429,Male,2,Sales Executive,Married,22200,1.0,11,0,10.0,2,10,8,8,1,3,4.0,4.0,3.0,8.106120857699805,228,0.6403508771929824
24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,2430,Male,3,Sales Executive,Married,10520,1.0,13,0,5.0,3,5,0,4,3,3,3.0,3.0,3.0,6.7184988179669025,235,0.0
41,No,Travel_Rarely,Sales,6,4,Marketing,2431,Male,1,Research Scientist,Single,28210,1.0,17,0,10.0,3,10,8,7,3,3,4.0,3.0,3.0,6.9887229437229434,231,0.0
29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,2432,Male,2,Research Scientist,Married,192370,9.0,11,1,9.0,2,5,1,2,3,3,4.0,3.0,3.0,7.874943236714976,230,0.3782608695652174
36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,2433,Female,3,Research Scientist,Single,41070,3.0,11,1,17.0,2,13,6,7,1,3,3.0,4.0,2.0,6.298267085076708,239,0.0
45,No,Non-Travel,Sales,2,3,Life Sciences,2434,Female,2,Manufacturing Director,Married,83960,3.0,15,2,25.0,3,23,14,4,2,3,3.0,3.0,2.0,6.3247784810126575,237,0.0
24,Yes,Travel_Rarely,Sales,6,2,Medical,2435,Female,2,Manager,Married,20070,1.0,12,0,1.0,2,1,0,0,2,3,4.0,3.0,3.0,6.430741134751774,235,0.0
47,Yes,Travel_Frequently,Research & Development,1,3,Medical,2436,Female,2,Sales Executive,Married,196270,7.0,11,2,25.0,1,23,14,10,3,3,3.0,3.0,1.0,6.796874090247453,229,0.0
26,No,Travel_Rarely,Research & Development,9,1,Medical,2437,Male,1,Sales Executive,Married,106860,1.0,14,1,3.0,2,3,0,2,3,3,4.0,3.0,4.0,7.681713534522176,243,0.1522633744855967
45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2438,Male,1,Research Director,Single,29420,1.0,22,1,21.0,4,21,8,6,3,4,4.0,2.0,3.0,6.625135233918129,228,0.0
32,No,Travel_Frequently,Sales,1,1,Marketing,2439,Male,2,Laboratory Technician,Married,88580,6.0,16,1,10.0,2,5,1,3,3,3,1.0,3.0,2.0,6.89360756501182,235,0.0
31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,2440,Male,1,Sales Executive,Married,167560,1.0,11,2,6.0,5,5,0,3,3,3,2.0,3.0,4.0,7.198543735224587,235,0.0
41,No,Non-Travel,Sales,2,2,Medical,2441,Male,2,Research Scientist,Married,107980,6.0,14,2,10.0,5,3,1,2,1,3,3.0,2.0,3.0,7.69978044638525,229,0.14410480349344978
40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,2442,Male,1,Healthcare Representative,Married,23230,2.0,16,1,18.0,2,1,0,0,3,3,2.0,1.0,3.0,9.824216149347729,247,1.0
24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,2443,Female,1,Research Scientist,Divorced,14160,1.0,15,1,6.0,3,6,1,2,2,3,2.0,1.0,4.0,6.013961202938476,242,0.0
46,No,Travel_Rarely,Research & Development,6,3,Medical,2444,Male,4,Sales Executive,Single,46150,6.0,12,0,19.0,3,10,0,9,2,3,3.0,2.0,3.0,7.563393458393458,231,0.08225108225108226
35,No,Travel_Rarely,Sales,8,4,Life Sciences,2445,Male,1,Laboratory Technician,Married,24610,2.0,20,1,17.0,4,7,0,7,3,4,4.0,3.0,3.0,7.413913043478262,230,0.02608695652173913
30,No,Travel_Rarely,Sales,9,4,Marketing,2446,Male,1,Laboratory Technician,Married,87220,1.0,17,1,10.0,3,10,0,8,3,3,2.0,4.0,2.0,7.298294175232501,227,0.00881057268722467
47,No,Non-Travel,Research & Development,3,2,Life Sciences,2447,Female,2,Sales Executive,Married,39550,7.0,12,1,4.0,5,1,0,0,3,3,3.0,2.0,1.0,7.683868086147822,227,0.16740088105726872
46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,2448,Female,3,Sales Executive,Divorced,99570,4.0,20,0,13.0,1,10,0,3,3,4,3.0,4.0,2.0,9.792964499769479,241,1.0
36,Yes,Travel_Rarely,Research & Development,1,3,Medical,2449,Male,2,Manufacturing Director,Divorced,33760,5.0,20,0,16.0,3,2,2,2,3,4,2.0,1.0,3.0,10.40676113360324,247,1.0
32,Yes,Travel_Rarely,Research & Development,26,3,Medical,2450,Female,2,Research Director,Single,88230,6.0,13,2,10.0,3,0,0,0,3,3,1.0,2.0,3.0,7.000198087431694,244,0.0
23,No,Travel_Rarely,Sales,6,4,Life Sciences,2451,Male,3,Manufacturing Director,Single,103220,1.0,14,2,3.0,2,3,1,2,3,3,3.0,2.0,1.0,6.011363425925926,240,0.0
31,No,Travel_Frequently,Sales,3,3,Marketing,2452,Male,2,Sales Executive,Single,46210,2.0,18,1,9.0,3,5,1,4,3,3,4.0,4.0,2.0,6.504944903581268,242,0.0
39,No,Non-Travel,Research & Development,3,3,Life Sciences,2453,Female,2,Manufacturing Director,Married,109760,1.0,11,0,9.0,3,9,5,8,2,3,4.0,4.0,3.0,10.174394353369763,244,1.0
32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,2454,Male,1,Research Scientist,Married,36600,3.0,11,2,10.0,0,4,0,2,2,3,4.0,3.0,1.0,7.647353556485355,239,0.12552301255230125
40,No,Travel_Rarely,Sales,6,3,Life Sciences,2455,Male,3,Manufacturing Director,Single,104820,1.0,11,1,21.0,6,21,12,8,2,3,2.0,2.0,2.0,7.936594516594516,231,0.4025974025974026
45,No,Travel_Rarely,Research & Development,19,4,Medical,2456,Male,1,Sales Representative,Married,71190,4.0,15,0,9.0,2,5,0,3,3,3,3.0,3.0,4.0,7.796080498866213,245,0.24897959183673468
30,No,Travel_Frequently,Sales,9,3,Life Sciences,2457,Male,1,Research Director,Single,95820,0.0,12,1,10.0,2,9,0,7,3,3,4.0,1.0,3.0,6.204518762183236,228,0.0
24,No,Travel_Frequently,Sales,3,4,Marketing,2458,Male,1,Sales Executive,Married,45080,0.0,11,1,3.0,5,2,2,1,3,3,1.0,4.0,3.0,5.991230822873082,239,0.0
30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,2459,Female,1,Human Resources,Divorced,22070,6.0,14,0,6.0,4,4,1,2,3,3,3.0,4.0,2.0,6.712487425697302,243,0.0
31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,2460,Male,3,Laboratory Technician,Married,77560,1.0,15,2,6.0,3,5,0,2,4,3,1.0,3.0,3.0,7.615965986394558,245,0.11020408163265306
27,No,Travel_Rarely,Sales,3,3,Life Sciences,2461,Male,1,Manager,Single,66940,1.0,13,1,6.0,2,6,1,4,2,3,3.0,4.0,2.0,6.324247828074988,243,0.0
29,Yes,Travel_Rarely,Sales,4,3,Marketing,2462,Male,5,Research Scientist,Single,36910,1.0,13,0,2.0,3,2,2,2,3,3,2.0,2.0,3.0,6.80957787481805,229,0.0
29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,2463,Female,1,Sales Executive,Single,23770,8.0,21,1,10.0,2,3,0,2,3,4,4.0,3.0,4.0,8.806621338912134,239,1.0
30,No,Travel_Rarely,Sales,7,3,Life Sciences,2464,Male,3,Sales Executive,Divorced,23130,2.0,11,0,12.0,5,7,1,7,3,3,3.0,1.0,3.0,7.966133879781421,244,0.45081967213114754
34,No,Travel_Rarely,Research & Development,1,2,Medical,2465,Female,2,Healthcare Representative,Married,176650,0.0,11,0,6.0,5,5,1,2,2,3,4.0,4.0,3.0,9.900068860877685,238,1.0
33,No,Non-Travel,Research & Development,2,4,Medical,2466,Male,1,Sales Representative,Single,25960,8.0,14,1,13.0,4,11,1,7,3,3,4.0,2.0,2.0,7.385372315592904,238,0.02100840336134454
49,No,Travel_Rarely,Sales,3,4,Marketing,2467,Male,1,Sales Executive,Single,47280,3.0,11,1,8.0,4,5,0,4,3,3,4.0,4.0,4.0,7.704099815583217,241,0.13692946058091288
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,2468,Male,1,Sales Executive,Single,43020,2.0,13,0,11.0,3,0,0,0,1,3,1.0,1.0,2.0,8.287419501133787,245,0.8367346938775511
38,No,Travel_Frequently,Research & Development,28,3,Medical,2469,Male,1,Healthcare Representative,Married,29790,4.0,12,1,9.0,3,6,0,5,3,3,3.0,2.0,2.0,7.855806878306878,231,0.3116883116883117
31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,2470,Male,2,Laboratory Technician,Married,168850,2.0,14,2,10.0,2,1,0,0,3,3,1.0,3.0,3.0,6.192894226103833,229,0.0
29,No,Travel_Rarely,Research & Development,3,4,Other,2471,Female,2,Sales Representative,Divorced,55930,1.0,13,1,1.0,3,1,0,0,3,3,4.0,1.0,3.0,6.334084406294707,233,0.0
30,No,Travel_Rarely,Research & Development,2,1,Medical,2472,Male,1,Sales Representative,Married,104450,3.0,18,1,10.0,3,7,1,7,3,3,3.0,3.0,3.0,6.778561946902656,226,0.0
32,No,Non-Travel,Research & Development,10,4,Life Sciences,2473,Female,1,Laboratory Technician,Single,87400,2.0,11,1,12.0,2,7,0,7,3,3,2.0,2.0,3.0,5.983953544061304,232,0.0
38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,2474,Female,1,Manufacturing Director,Married,25140,3.0,11,0,15.0,2,1,1,0,2,3,2.0,4.0,3.0,9.004004922644164,237,1.0
43,Yes,Travel_Frequently,Research & Development,1,4,Other,2475,Male,3,Sales Executive,Married,76550,9.0,12,1,6.0,3,1,0,0,3,3,3.0,3.0,3.0,8.375763888888889,232,0.8879310344827587
42,No,Travel_Rarely,Human Resources,1,3,Other,2476,Female,1,Healthcare Representative,Divorced,174650,8.0,13,1,7.0,3,5,0,4,3,3,2.0,2.0,2.0,6.706082498807821,233,0.0
55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,2477,Female,1,Sales Executive,Married,73510,8.0,20,1,34.0,3,1,0,0,3,4,3.0,3.0,3.0,7.595277777777778,229,0.06986899563318777
33,No,Non-Travel,Research & Development,14,3,Other,2478,Male,1,Research Scientist,Divorced,108200,5.0,12,0,11.0,2,9,1,7,3,3,4.0,2.0,2.0,6.700411479944675,241,0.0
41,No,Travel_Rarely,Research & Development,5,3,Medical,2479,Male,1,Sales Representative,Divorced,121690,1.0,19,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,6.29044806763285,230,0.0
34,No,Non-Travel,Research & Development,7,4,Medical,2480,Female,1,Research Scientist,Divorced,196260,1.0,21,0,15.0,5,15,0,7,2,4,4.0,3.0,3.0,8.18945486111111,240,0.7708333333333334
53,No,Non-Travel,Research & Development,10,4,Medical,2481,Male,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,2,4,3,1.0,3.0,2.0,8.10130935422602,234,0.6324786324786325
43,No,Travel_Rarely,Sales,16,2,Marketing,2482,Female,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,8,3,3,2.0,4.0,3.0,6.09770474137931,232,0.0
34,No,Travel_Rarely,Sales,10,2,Life Sciences,2483,Female,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,2,3,3,4.0,4.0,3.0,7.7039595516569195,228,0.15789473684210525
21,Yes,Travel_Rarely,Sales,1,2,Marketing,2484,Male,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,0,4,3,2.0,2.0,3.0,7.524425369575585,233,0.06866952789699571
38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,2485,Female,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4,2,3,4.0,3.0,3.0,6.388770180436847,234,0.0
22,Yes,Travel_Rarely,Research & Development,1,3,Other,2486,Male,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,0,3,3,3.0,1.0,3.0,8.890420081967212,244,1.0
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,2487,Male,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,7,2,3,1.0,4.0,3.0,7.280066193853427,235,0.00851063829787234
51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2488,Female,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,2,3,3,1.0,3.0,3.0,6.703338102050548,233,0.0
37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,2489,Male,2,Sales Executive,Married,32910,1.0,16,3,5.0,2,5,0,3,2,3,2.0,2.0,3.0,8.021012583095917,234,0.5085470085470085
46,No,Travel_Rarely,Sales,3,4,Marketing,2490,Female,1,Sales Representative,Divorced,42720,7.0,13,0,24.0,3,2,2,2,4,3,3.0,4.0,3.0,9.994054373522458,235,1.0
36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,2491,Female,4,Research Scientist,Married,50560,7.0,12,0,15.0,2,12,5,7,2,3,4.0,1.0,3.0,9.504157210401893,235,1.0
44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,2492,Male,1,Research Scientist,Divorced,28440,1.0,12,0,6.0,2,5,2,3,4,3,3.0,2.0,2.0,9.287852011494252,232,1.0
37,No,Travel_Rarely,Research & Development,19,2,Technical Degree,2493,Male,2,Sales Executive,Divorced,27030,2.0,14,0,19.0,2,10,4,7,3,3,3.0,2.0,2.0,6.133804044630404,239,0.0
35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,2494,Male,2,Research Scientist,Single,19040,1.0,22,1,10.0,4,10,7,7,3,4,3.0,4.0,3.0,8.58257491931766,241,0.975103734439834
33,No,Travel_Rarely,Research & Development,8,5,Medical,2495,Male,2,Laboratory Technician,Married,82240,6.0,19,0,14.0,3,10,7,6,3,3,4.0,1.0,3.0,7.992180316091955,232,0.4870689655172414
28,No,Travel_Rarely,Sales,9,3,Medical,2496,Female,2,Sales Executive,Married,47660,1.0,12,0,5.0,3,5,0,3,3,3,3.0,4.0,4.0,7.389827423167848,235,0.029787234042553193
39,No,Travel_Rarely,Sales,3,4,Marketing,2497,Female,2,Laboratory Technician,Single,26100,7.0,12,0,9.0,2,4,2,2,2,3,3.0,3.0,3.0,6.90899380066762,233,0.0
46,No,Non-Travel,Research & Development,9,2,Life Sciences,2498,Male,2,Manufacturing Director,Single,57310,8.0,17,0,6.0,2,2,2,2,3,3,2.0,2.0,3.0,6.691906090190609,239,0.0
40,No,Travel_Rarely,Research & Development,2,2,Medical,2499,Male,1,Research Director,Married,25390,4.0,12,1,7.0,3,4,0,2,3,3,3.0,1.0,2.0,6.555122819100092,242,0.0
42,No,Travel_Rarely,Research & Development,7,4,Other,2500,Female,2,Laboratory Technician,Married,57140,5.0,11,0,10.0,2,0,0,0,3,3,2.0,1.0,2.0,6.6004096638655465,238,0.0
35,No,Non-Travel,Sales,10,1,Life Sciences,2501,Female,2,Research Director,Divorced,43230,2.0,18,3,15.0,3,7,1,7,3,3,2.0,4.0,3.0,6.702782350251486,243,0.0
38,No,Non-Travel,Sales,6,4,Marketing,2502,Male,3,Sales Executive,Divorced,73360,5.0,11,0,13.0,3,11,3,8,3,3,1.0,2.0,3.0,7.75789543910723,229,0.20087336244541484
34,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,2503,Male,1,Manufacturing Director,Married,134990,4.0,23,2,11.0,2,7,0,7,4,4,4.0,1.0,2.0,7.888297258297259,231,0.36363636363636365
37,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,2504,Male,1,Laboratory Technician,Single,137580,1.0,11,1,10.0,5,10,0,8,3,3,4.0,1.0,1.0,6.19627662037037,240,0.0
39,No,Travel_Frequently,Research & Development,2,1,Medical,2505,Male,2,Healthcare Representative,Divorced,51550,2.0,18,1,7.0,3,2,2,2,2,3,3.0,4.0,3.0,6.196037758537758,231,0.0
43,No,Non-Travel,Human Resources,8,5,Medical,2506,Female,3,Sales Executive,Single,22580,4.0,18,0,7.0,2,3,1,2,3,3,1.0,3.0,2.0,7.399991582491582,231,0.017316017316017316
41,No,Travel_Rarely,Research & Development,3,3,Life Sciences,2507,Male,3,Research Scientist,Single,35970,3.0,13,1,11.0,2,3,1,2,1,3,2.0,2.0,1.0,7.812406189083821,228,0.25877192982456143
41,No,Travel_Rarely,Research & Development,1,1,Technical Degree,2508,Male,3,Laboratory Technician,Divorced,25150,0.0,18,0,23.0,2,22,13,5,2,3,3.0,3.0,4.0,10.281769675925927,240,1.0
30,No,Travel_Rarely,Sales,26,3,Marketing,2509,Female,2,Manager,Single,44200,9.0,11,0,9.0,3,7,0,2,3,3,1.0,3.0,3.0,7.114706790123457,234,0.004273504273504274
26,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,2510,Female,3,Sales Executive,Married,65780,0.0,15,2,6.0,3,5,1,4,2,3,4.0,2.0,3.0,8.71812324929972,238,1.0
46,Yes,Travel_Rarely,Research & Development,10,3,Medical,2511,Male,1,Sales Executive,Married,44220,4.0,11,1,13.0,2,9,3,7,3,3,4.0,2.0,4.0,8.025100472813238,235,0.574468085106383
40,No,Travel_Rarely,Sales,27,2,Medical,2512,Female,3,Sales Executive,Divorced,102740,4.0,18,0,12.0,3,5,0,3,3,3,3.0,4.0,3.0,6.611040528233152,244,0.0
34,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2513,Male,2,Laboratory Technician,Married,53430,1.0,14,0,10.0,5,10,4,8,2,3,2.0,3.0,3.0,7.376714120370369,240,0.016666666666666666
58,No,Non-Travel,Research & Development,2,4,Medical,2514,Male,1,Laboratory Technician,Divorced,23760,4.0,12,1,37.0,3,16,14,14,3,3,2.0,2.0,2.0,6.5988820582877965,244,0.0
35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,2515,Female,3,Manufacturing Director,Married,53460,0.0,14,0,6.0,3,5,0,3,2,3,2.0,3.0,4.0,7.4108728498372844,239,0.02092050209205021
47,No,Travel_Rarely,Research & Development,19,5,Medical,2516,Female,2,Research Scientist,Divorced,28270,8.0,14,1,28.0,3,22,14,10,3,3,3.0,2.0,3.0,10.678910165484634,235,1.0
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2517,Male,2,Manager,Divorced,199430,2.0,13,1,15.0,3,7,7,7,3,3,2.0,1.0,3.0,7.227091714559387,232,0.0
54,No,Travel_Rarely,Sales,27,4,Medical,2518,Male,1,Research Scientist,Married,31310,4.0,14,0,14.0,3,7,1,7,2,3,4.0,4.0,2.0,7.074631268436579,226,0.0
31,No,Travel_Frequently,Sales,8,4,Other,2519,Female,3,Manufacturing Director,Married,25520,2.0,18,0,9.0,2,3,2,2,3,3,1.0,1.0,3.0,7.494165453663269,229,0.043668122270742356
28,No,Travel_Rarely,Sales,1,2,Life Sciences,2520,Male,3,Manager,Married,44770,1.0,15,0,3.0,6,3,1,2,3,3,3.0,1.0,3.0,7.611939871970735,243,0.102880658436214
38,No,Travel_Rarely,Research & Development,19,3,Medical,2521,Female,2,Manufacturing Director,Married,64740,2.0,13,2,20.0,3,4,0,3,1,3,2.0,4.0,2.0,9.500636716963879,243,1.0
26,No,Travel_Rarely,Sales,8,3,Marketing,2522,Female,1,Healthcare Representative,Single,30330,1.0,12,0,5.0,2,5,1,2,2,3,3.0,4.0,3.0,6.115757149554619,237,0.0
58,No,Travel_Frequently,Research & Development,10,4,Technical Degree,2523,Female,1,Sales Representative,Married,29360,2.0,13,1,23.0,3,2,2,2,3,3,1.0,3.0,3.0,9.615240362811791,245,1.0
18,No,Non-Travel,Research & Development,2,3,Life Sciences,2524,Male,3,Sales Representative,Single,186060,1.0,24,2,0.0,4,0,0,0,3,4,2.0,3.0,1.0,7.631033478893742,229,0.1091703056768559
31,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,2525,Male,3,Laboratory Technician,Married,21680,0.0,14,1,2.0,2,1,0,0,3,3,4.0,1.0,3.0,6.141918767507002,238,0.0
29,Yes,Travel_Rarely,Research & Development,8,2,Medical,2526,Male,1,Manager,Divorced,28530,4.0,14,1,4.0,5,2,2,0,2,3,1.0,1.0,3.0,8.672918925022584,246,0.9959349593495935
45,No,Non-Travel,Sales,1,4,Technical Degree,2527,Male,1,Research Scientist,Married,170480,4.0,15,0,10.0,3,8,5,7,2,3,3.0,3.0,4.0,7.199625122910521,226,0.0
36,No,Travel_Rarely,Sales,2,3,Technical Degree,2528,Female,5,Laboratory Technician,Married,22900,4.0,11,0,15.0,5,1,0,0,3,3,4.0,2.0,3.0,10.682005532503458,241,1.0
43,No,Travel_Frequently,Sales,8,3,Medical,2529,Male,1,Research Director,Married,36000,1.0,23,0,7.0,2,7,7,7,3,4,1.0,4.0,3.0,7.031896433470507,243,0.0
27,No,Travel_Frequently,Sales,8,4,Life Sciences,2530,Male,5,Research Scientist,Single,21070,0.0,13,0,6.0,2,5,0,2,3,3,4.0,4.0,2.0,10.221362811791384,245,1.0
29,No,Travel_Frequently,Research & Development,6,2,Medical,2531,Male,1,Human Resources,Married,41150,1.0,11,0,11.0,1,11,3,10,3,3,4.0,4.0,4.0,7.692630315500686,243,0.1522633744855967
32,No,Travel_Frequently,Sales,9,4,Life Sciences,2532,Male,4,Sales Executive,Single,43270,8.0,13,0,4.0,4,0,0,0,3,3,4.0,4.0,4.0,7.596130519165453,229,0.07423580786026202
42,No,Non-Travel,Research & Development,11,3,Medical,2533,Male,1,Manager,Married,178560,3.0,18,0,10.0,2,6,3,3,3,3,3.0,3.0,2.0,6.496671315667132,239,0.0
47,No,Travel_Rarely,Sales,2,2,Life Sciences,2534,Female,5,Manager,Single,31960,4.0,14,1,7.0,3,2,2,0,2,3,2.0,3.0,3.0,6.1155828584995255,234,0.0
46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,2535,Female,1,Laboratory Technician,Divorced,190810,3.0,21,0,12.0,2,9,4,7,3,4,4.0,4.0,2.0,7.192263244256916,237,0.004219409282700422
28,No,Non-Travel,Research & Development,7,3,Life Sciences,2536,Male,1,Sales Executive,Divorced,89660,1.0,16,1,3.0,3,3,2,2,2,3,3.0,4.0,3.0,7.7167070275403615,234,0.16666666666666666
29,No,Travel_Rarely,Research & Development,16,3,Medical,2537,Female,1,Manufacturing Director,Divorced,22100,8.0,11,1,11.0,4,7,1,6,3,3,4.0,3.0,3.0,8.041272583559168,246,0.5365853658536586
42,No,Travel_Rarely,Sales,2,4,Medical,2538,Female,2,Research Director,Single,45390,4.0,17,1,8.0,5,0,0,0,3,3,4.0,3.0,3.0,6.596468764902242,233,0.0
32,Yes,Travel_Rarely,Research & Development,1,1,Medical,2539,Male,2,Laboratory Technician,Single,27410,7.0,11,0,7.0,3,2,2,2,3,3,3.0,2.0,2.0,10.426699954086319,242,1.0
46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,2540,Male,2,Laboratory Technician,Divorced,34910,2.0,14,0,25.0,0,19,2,8,3,3,1.0,1.0,3.0,7.880292397660818,228,0.32456140350877194
27,No,Travel_Rarely,Sales,2,3,Life Sciences,2541,Female,5,Research Scientist,Married,45410,1.0,14,2,9.0,4,9,5,8,4,3,2.0,3.0,3.0,7.124595624385447,226,0.0
29,No,Travel_Rarely,Research & Development,1,2,Medical,2542,Male,3,Sales Executive,Married,26780,1.0,25,1,1.0,3,1,0,0,3,4,4.0,2.0,3.0,7.963377871542429,237,0.4430379746835443
43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2543,Male,1,Manufacturing Director,Married,73790,7.0,13,2,21.0,3,16,6,14,2,3,1.0,3.0,3.0,6.286693587860988,227,0.0
48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2544,Female,2,Manager,Married,62720,4.0,14,0,29.0,3,22,12,9,2,3,4.0,2.0,3.0,6.085625909752547,229,0.0
29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,2545,Female,1,Laboratory Technician,Single,52200,1.0,17,0,1.0,3,1,1,0,2,3,4.0,4.0,2.0,8.599234594856865,229,0.9694323144104804
46,Yes,Travel_Rarely,Research & Development,4,4,Medical,2546,Female,2,Sales Representative,Married,27430,5.0,25,1,14.0,1,8,0,7,4,4,3.0,2.0,3.0,7.8881041666666665,240,0.37083333333333335
27,No,Travel_Frequently,Research & Development,16,4,Medical,2547,Male,3,Healthcare Representative,Married,49980,0.0,20,2,8.0,3,7,7,3,3,4,4.0,1.0,2.0,7.678046139359698,236,0.1440677966101695
39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,2548,Male,3,Healthcare Representative,Divorced,102520,8.0,13,1,7.0,3,2,2,2,3,3,4.0,4.0,3.0,6.535387205387205,231,0.0
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2549,Female,1,Human Resources,Married,27810,8.0,13,1,19.0,2,5,0,4,3,3,2.0,4.0,4.0,6.190505162241887,226,0.0
28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,2550,Male,2,Laboratory Technician,Married,68520,1.0,18,1,1.0,2,1,0,0,4,3,2.0,2.0,3.0,6.993290686952513,241,0.0
